
"92c5b080-c6f7-012f-63ba-58d385a7bc34",40399,"México y sus alrededores. Coleccion de vistas monumentales, paisajes y trajes del pais. Dibujados al natural y litografiados por los artistas mexicanos C. Castro, G. Rodriguez é J. Campillo. Bajo la direccion de V. Debray. Los articulos descriptivos son de los señores d. Marcos Arronis, d. Jose T. de Cuellar [y otros] ...","México y sus alrededores. Coleccion de vistas monumentales, paisajes y trajes del pais. Dibujados al natural y litografiados por los artistas mexicanos C. Castro, G. Rodriguez é J. Campillo. Bajo la direccion de V. Debray. Los articulos descriptivos son de los señores d. Marcos Arronis, d. Jose T. de Cuellar [y otros] ...","Debray, V. | Castro, C.","1869",1869,"","Spanish | French","","","","","Mexico City (Mexico)","","","still image | cartographic","Chromolithographs | Cityscapes","b12665188","","HTT+++ (México y sus alrededores)","","","","","","11666392","","","Impr. lit. de V. Debray, editor","Mexico",52,"http://digitalcollections.nypl.org/collections/92c5b080-c6f7-012f-63ba-58d385a7bc34"
"d872fc10-c6f7-012f-d540-3c075448cc4b",40409,"Photographs showing landscapes, geological and other features of portions of the western territory of the United States, obtained in connection with geographical and geological explorations and surveys west of the 100th meridian,...1871, 1872 and 1873.","","Wheeler, George M. (George Montague) (1842-1905)",1871,1871,1873,"","","Statement of Responsibility Note: T.H. O'Sullivan and W. Bell.","Geological surveys","","United States | West (U.S.)","","","still image","Albumen prints","b12714420","","MFY+++ 96-4089","","","","","","3376527","50 photographs ; 41 x 55 cm.","","","[Washington?]",49,"http://digitalcollections.nypl.org/collections/d872fc10-c6f7-012f-d540-3c075448cc4b"
"3bb18280-c6f8-012f-31c0-58d385a7bc34",40410,"Picturesque representations of the dress and manners of the English. Illustrated in fifty coloured engravings, with descriptions.","","Alexander, William (1767-1816)","1814",1814,"","","","Ownership and Custodial History Note: Astor Library","Clothing & dress","","Great Britain","","","still image","Aquatints -- Hand-colored","b13951053","","MMK","","","","","","6308726","27 x 17 cm","","Printed for John Murray by W. Bulmer and Co.","London",51,"http://digitalcollections.nypl.org/collections/3bb18280-c6f8-012f-31c0-58d385a7bc34"
"1c6ec4f0-de74-012f-9328-58d385a7bbd0",40426,"Patricia Cornwell collection","","Cornwell, Patricia Daniels | Jack, the Ripper",1841,1841,1999,"English","Patricia Cornwell (1956- ) is a contemporary American crime writer. The Patricia Cornwell collection consists of correspondence, photographs, and published material concerning Jack the Ripper collected in the course of her research for her book Portrait of a Killer: Jack the Ripper - Case Closed, as well as a sizable autograph manuscript collection.","Biographical or Historical Data Note: Patricia Cornwell (1956- ) is a contemporary American crime writer. She is best known for her Scarpetta crime series. She enjoyed an early career as a journalist covering crime for the Charlotte Observer, then as a technical writer for the office of the Chief Medical Examiner of Virginia. In 1990 she published her first Scarpetta novel, Postmortem., the first of her many successful novels. In 2002, Cornwell published Portrait of a Killer: Jack the Ripper - Case Closed in which she put forth her theory that the British artist Walter Sickert (1860-1942) was responsible for the Ripper murders. She purchased many of the original documents used as source material for the book.","Serial murders | History","Jack, the Ripper","England | London","19th century","","text | still image","Autographs | Photographs | Correspondence | Documents","b18761270","","MssCol 18365","","","","","","","4.54 linear feet (7 boxes, 2 volumes, 1 oversized folder)","","","",4,"http://digitalcollections.nypl.org/collections/1c6ec4f0-de74-012f-9328-58d385a7bbd0"
"a02a5240-f6ac-012f-89d9-58d385a7bbd0",40444,"Cabinet Card Collection","","","","","","","","","","","","","","","Photographs | Cabinet photographs","","","","","","","","","","","","","",3,"http://digitalcollections.nypl.org/collections/a02a5240-f6ac-012f-89d9-58d385a7bbd0"
"e9403300-0035-0130-e03d-58d385a7bc34",40467,"Jerome Robbins Dance Division program files","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/e9403300-0035-0130-e03d-58d385a7bc34"
"925bc480-003e-0130-9228-58d385a7bc34",40489,"Kindred Spirits","","Durand, Asher Brown (1796-1886)","1849",1849,"","","","","","","","","","still image","Oil paintings","","","","","","","","","","Oil on canvas ; 46 x 36 in","","","",1,"http://digitalcollections.nypl.org/collections/925bc480-003e-0130-9228-58d385a7bc34"
"86b06d70-0040-0130-03cc-58d385a7bc34",40498,"Philippine costumes.","","","1841",1841,"","","","","","","","","","still image","Scrapbooks | Prints","b13992669","","MMR+ (Philippine costumes)","","","","","","40708346","16 pl. (part col'd) fol.","","","[Bath?]",17,"http://digitalcollections.nypl.org/collections/86b06d70-0040-0130-03cc-58d385a7bc34"
"55486cc0-0042-0130-6d6f-58d385a7bc34",40514,"Il Palazzo ducale di Venezia","","Antonelli, Giuseppe (1793-1861) | Zanotto, Francesco (d. 1863) | Palazzo ducale (Venice, Italy)",1853,1853,1861,"Italian","","Statement of Responsibility Note: illustrato da Francesco Zanotto.","Castles & palaces","Palazzo ducale (Venice, Italy)","Italy | Venice","","","text | still image","Books","b13059801","","BWS+ (Zanotto, F. Palazzo ducale di Venezia)","","","","","","13979070","4 v. : ill. (some folded) ; 33 cm.","","G. Antonelli","Venezia",1,"http://digitalcollections.nypl.org/collections/55486cc0-0042-0130-6d6f-58d385a7bc34"
"720d7360-0042-0130-df3f-58d385a7bc34",40545,"Specimens of polyautography.","","","","","","","","","","","","","","","","","","MEZF","","","","","","","","","","",2,"http://digitalcollections.nypl.org/collections/720d7360-0042-0130-df3f-58d385a7bc34"
"914a4c90-0042-0130-672a-58d385a7bc34",40562,"Margaret Nicholson manuscript material","","Nicholson, Margaret, 1750?-1828 (1750?-1828)",1786,1786,1794,"English","","General Note: Holograph poem, ""Justice with Mercy,"" : [post 2 Aug 1786] : (S'ANA 1076) : [from Bethlehem Hospital] : 1 p. (single sheet); written in two columns; seeking mercy from the king; begins, ""Justice with Mercy / so to Balance the scale ..."".|||To the Privy Council : 1 autograph petition, third person : [9 Aug 1786-1794] : (S'ANA 0047) : [from Bethlehem Hospital] : 1 p. (single sheet) : begins, ""M Nicholson petitions to His Majestys Most Honourable privy Counsell and Earnestly requests they will recommend this for me ..."" Published with commentary as SC 3 in Shelley and his Circle v. 1, p. 34.|||To George III, King of Great Britain : 1 autograph letter signed : 1 Aug 1787 : (S'ANA 0046) : [from Bethlehem Hospital] : 1 p. (single sheet) : begins, ""and may it please your Majesty this is to acquaint you and the Counsell that on the 9th Instant I am fully dicharg.d from this Inveterate Confinement ..."" Published with commentary as SC 6 in Shelley and his Circle v. 1, p. 88.","Assassins","","Great Britain","","","text","Manuscripts | Archival materials | Correspondence | Poetry","","","Pforz MS","","","","","","","3 items","","","",1,"http://digitalcollections.nypl.org/collections/914a4c90-0042-0130-672a-58d385a7bc34"
"93256740-0042-0130-7847-58d385a7bc34",40564,"New Yorker Staats-Zeitung und Herold","","",1853,1853,"","German","","General Note: Title varies: 1853-Nov. 30, 1919, Sept. 1, 1920-Dec. 1, 1934, New Yorker Staats-Zeitung; Dec. 1, 1919-Aug. 31, 1920, New Yorker Staats-Zeitung und New Yorker Herold.","German Americans | Societies, etc","","","","","text | still image","Periodicals | Newspapers","b10311732","","*ZY (New Yorker Staats-Zeitung und Herold)","","","","","","NYPG764739793-S","ill.","Microforms","","New York",1,"http://digitalcollections.nypl.org/collections/93256740-0042-0130-7847-58d385a7bc34"
"95abe280-0042-0130-caed-58d385a7bc34",40567,"Iconografía de gobernantes de la Nueva España; tomada de la colección que se conserva en el Salón de cabildos del Palacio municipal de la cibdad de México. Publicase por acuerdo del honorable Ayuntamiento, siendo presidente de éste, el señor don Herminio Pérez Abreu.","Iconografía de gobernantes de la Nueva España; tomada de la colección que se conserva en el Salón de cabildos del Palacio municipal de la cibdad de México. Publicase por acuerdo del honorable Ayuntamiento, siendo presidente de éste, el señor don Herminio Pérez Abreu.","Mexico City (Mexico). Ayuntamiento","1921",1921,"","","","General Note: Each portrait accompanied by guard sheet with descriptive letterpress.","History","","Mexico","Spanish colony, 1540-1810","","","","b13987617","","MAVY+ (Mexico) (Iconografía de gobernantes de la Nueva España)","","","","","","11823114","[14], 1 ℓ. illus., 62 mounted col. port. 36 x 29 cm.","","E. Gómez de la Puente","México",1,"http://digitalcollections.nypl.org/collections/95abe280-0042-0130-caed-58d385a7bc34"
"fbfc6cb0-0043-0130-495b-58d385a7bc34",40575,"Photographs of American Indians","","Rinehart, F. A. (Frank A.) | Muhr, Adolph F., d. 1913","1898",1898,"","","","Citation/References Note: See acq list in acq file, keyed to Rinehart's Indians (Omaha: Mize & Stearns 1899) which accompanied the collection.","Indians of North America","","","","","still image","Photographs","","","86PH012.001-027","","","","","","","27 photographs ; print size: 9 x 7 in. (22.9 x 17.8 cm) mat / mount: 14 x 17 in. (35.6 x 43.2 cm)","Platinum prints","","",27,"http://digitalcollections.nypl.org/collections/fbfc6cb0-0043-0130-495b-58d385a7bc34"
"0fb13eb0-0044-0130-4e76-58d385a7bc34",40576,"Album of photographs of Pakistan, Egypt, and European locations","","","187-?-1919",1919,"","","","General Note: Includes views by J.P. [Pascal] Sebah and Holmes. Images of Egypt by Sebah signed, captioned in French and numbered in negative. Images of Pakistan and Afghanistan by Holmes signed and numbered in negative, captioned in pencil on mounts.","","","","","","still image","Photographs","b11878004","","MFY+ 93-6335","","","","","","NYPG93-F293","21 photographic prints : albumen, b ; 22 x 28 cm. or smaller on mounts 30 x 39 cm. 18 photographic prints : silver gelatin, b ; 25 x 29 cm. or smaller on mounts 30 x 39 cm.","Gelatin silver prints | Albumen prints","","",37,"http://digitalcollections.nypl.org/collections/0fb13eb0-0044-0130-4e76-58d385a7bc34"
"846c47a0-004d-0130-0ebc-58d385a7bc34",40580,"Collier's","","",1898,1898,1957,"English","","Date/Sequential Designation Note: Weekly, Apr. 1888-July 1953\nBiweekly, Aug. 1953-Jan. 1957","","","","","","text | still image","Periodicals | Illustrated periodicals","b13993134","","*DA (Collier's)","","","","","","1564087","139 v. ill (part col.) ports. (part col.) 35-42 cm","","Crowell-Collier Publishing Co.","Springfield, Ohio",7,"http://digitalcollections.nypl.org/collections/846c47a0-004d-0130-0ebc-58d385a7bc34"
"d5dabbb0-004e-0130-7ac4-58d385a7bc34",40588,"Views in Palestine, from the original drawings of Luigi Mayer...  Vues en Palestine, d'apres les dessins originaux de Luigi Mayer.","","Mayer, Luigi","1804",1804,"","","","General Note: English and French.  With this is bound his:  Views in the Ottoman Empire.  London : R. Bowyer, 1803.","Palestine | History","","Palestine","","","still image","","b13871974","","*PWC+ (Mayer.  Views in Palestine. 1804)","","","","","","40136511","1 p. l., 47, [1] p. 24 col. pl. 47 cm.","","R. Bowyer","London",25,"http://digitalcollections.nypl.org/collections/d5dabbb0-004e-0130-7ac4-58d385a7bc34"
"b24b8f40-116a-0130-ebe4-58d385a7bbd0",40596,"The beat generation cook book: illustrated","","Larsen, Carl, 1934- | Singer, James, 1932- | Christian, D. G.","1961",1961,"","English","","","Cooking | Anecdotes | Beat generation","","","","","text | still image","Pamphlets","b12873769","","D-15 4889","","","","","","686460","1 v. (unpaged) : ill. ; 22 cm.","","7 P[oets] P[ress]","New York",2,"http://digitalcollections.nypl.org/collections/b24b8f40-116a-0130-ebe4-58d385a7bbd0"
"0866bf90-1d37-0130-cda4-58d385a7b928",40603,"Home and flowers: An illustrated monthly magazine devoted to the home beautiful","","",1900,1900,1906,"English","","Numbering Peculiarities Note: Vol. 9, no. 1 (Nov. 1900)-v. 16, no. 1 (May 1904); v. 14, no. 10 (Jul. 1904)-v. 16, no. 8 (May 1906)","Flower gardening","","","","","still image | text","Periodicals","b15012640","","VQA+ (Home and Flowers)","","","","","","9850901","10 v. : ill. ; 25-29 cm.","","Floral Pub. Co.","Springfield, Ohio",1,"http://digitalcollections.nypl.org/collections/0866bf90-1d37-0130-cda4-58d385a7b928"
"fdbaa530-25f0-0130-6ebe-58d385a7bbd0",40607,"Albert Tracy papers","","Tracy, Albert, 1818-1893 | United States. Army. Infantry Regiment, 10th | Utah Expedition (1857-1858) | Shenandoah Valley Campaign, 1862",1843,1843,1893,"English","Papers contain letters received by Tracy, 1843-1888; an 1876 transcript of his diaries, 1858-1862; sketches; military papers including commissions, an annotated promotions and brevet book, 1847-1848, and copies of his annual reports as Adjutant General of Maine, 1852-1854; a patent for a steam damper, 1871; and newspaper clippings. Correspondence is related to his aspirations as an artist and poet, service in the Mexican War and the Civil War, and activities as Adjutant General of Maine. Prominent correspondents include Albert H. Tracy, John C. and Jessie B. Frémont, and Franklin Pierce. Diaries cover his service in the 10th Infantry, Camp Scott, Wyoming Territory, the Mormon expedition, official and social life in Washington, D.C. and Portland, Maine, and his participation in Frémont's campaigns in Missouri, Virginia, and the Shenandoah Valley.","","Mexican War, 1846-1848 | Campaigns","Tracy, Albert, 1818-1893 | United States. Army. Infantry Regiment, 10th | Utah Expedition (1857-1858) | Shenandoah Valley Campaign, 1862","","","","text | still image","Diaries | Sketchbooks","b11974862","","MssCol 3020","","","","","","NYPW91-A0",".5 linear feet (2 boxes); 1 microfilm reel","","","",4,"http://digitalcollections.nypl.org/collections/fdbaa530-25f0-0130-6ebe-58d385a7bbd0"
"01e9f030-25fe-0130-7538-58d385a7bbd0",40608,"Ralph Waldo Emerson Collection of Papers 1821-1912, bulk (1837-1882)","","Emerson, Ralph Waldo, 1803-1882",1821,1821,1912,"","","","Transcendentalism (New England) | Intellectuals","","United States","","","text","Archival materials","b19738382","","Berg Coll MSS Emerson","","","","","","","","","","",180,"http://digitalcollections.nypl.org/collections/01e9f030-25fe-0130-7538-58d385a7bbd0"
"84b97660-371f-0130-802e-58d385a7b928",40612,"Nathaniel Hawthorne collection of papers, 1694-1931 bulk (1817-1864)","","Hawthorne, Nathaniel, 1804-1864",1694,1694,1931,"","This is a synthetic collection that consists of manuscripts and a typescript, correspondence, diaries for 1829 and 1859, seventeen journals kept from 1829 to 1869, notebooks, commonplace books, financial documents, and pictorial works.","","Novelists, American","","","","","text","","b15823745","","Berg Coll MSS Hawthorne, N.","","","","","","","","","","",419,"http://digitalcollections.nypl.org/collections/84b97660-371f-0130-802e-58d385a7b928"
"53dc2f30-37ec-0130-e055-58d385a7bbd0",40614,"Indian sign talk","Indian sign talk","Hadley, Lewis F. (Lewis Francis) | In-go-nom-pa-shi [pseudonym]","1893",1893,"","English | Sign languages","","","Indian sign language","","","","","still image | text","Books | foreign-language dictionaries | picture dictionaries","b14148283","","*KF 1893 (Hadley, L. F. Indian sign talk)","","","","","","6757885","11 p. l., 205 (i.e. 206) numb. l., 57 l. front. (port.) illus. 25 cm.","","Baker & Co.","Chicago",3,"http://digitalcollections.nypl.org/collections/53dc2f30-37ec-0130-e055-58d385a7bbd0"
"57e04f90-513a-0130-86aa-58d385a7b928",40628,"Collection of 18th century manuscript music, ca. 1730-1750","Harrach Collection","Harrach Family",1730,1730,1750,"","","General Note: Copyists' mss. in ink.","Music | Manuscripts","","","","","notated music","","b10047866","","JOG 72-29","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/57e04f90-513a-0130-86aa-58d385a7b928"
"90d41660-53a5-0130-2430-58d385a7b928",40636,"Opportunity: journal of negro life","","National Urban League",1923,1923,1949,"","","","African Americans | Periodicals","","","","","text","Periodicals","b12027327","","Sc Per (Opportunity)","","","","","","","27 v. ill. 28 cm.","","National Urban League","New York, N.Y.",1,"http://digitalcollections.nypl.org/collections/90d41660-53a5-0130-2430-58d385a7b928"
"4b7ff3c0-577a-0130-1851-58d385a7b928",40638,"William Hogarth: prints","","","","","","","","","","","","","","still image","Prints","","","MEVC +","","","","","","","","","","",452,"http://digitalcollections.nypl.org/collections/4b7ff3c0-577a-0130-1851-58d385a7b928"
"9a304ec0-6281-0130-61d8-58d385a7bbd0",40649,"The Road to the temple of Honour and Fame: an instructive and entertaining game.","","","1811",1811,"","English","","Ownership and Custodial History Note: Provenance: Library of Joan Whitney Payson.","","","","","","three dimensional object | text","Board games","b10947547","","*KVZ 85-162","","","TL 13.02.214","","","","col. ; in case, 21 x 13 cm.","","J. Harris","London",3,"http://digitalcollections.nypl.org/collections/9a304ec0-6281-0130-61d8-58d385a7bbd0"
"e866ac50-64db-0130-6b50-58d385a7b928",40659,"English line writing: a new, simple, and exact system of phonetics","","Bell, Alexander Melville, 1819-1905",1839,1839,1899,"English","","","Shorthand","","","","","still image | text","instructional materials | sign and symbol handbooks","b14881285","","*IDS p.v. 301 [4]","","","","","","4606274","52 p. : ill. ; 22 cm.","","E. S. Werner","New York, N.Y.",1,"http://digitalcollections.nypl.org/collections/e866ac50-64db-0130-6b50-58d385a7b928"
"ebe6f070-68ac-0130-5d3e-58d385a7b928",40671,"Alfred Williams Anthony collection","","Anthony, Alfred Williams, 1860-1939",1679,1679,1944,"English","Alfred Anthony Williams (1860- ), theologian, author and educator, was an executive and administrator of the Committee of the Federal Council of Christ, founder of the Federation Committee of Good Will Between Jews and Christians, and treasurer of the General Conference of Free Baptists. Collection consists mainly of 18th-20th century autographs, with the bulk from the mid-19th to 20th centuries, representing both primary and secondary figures from diverse fields including literature, music, education, politics, and royalty. Names include Susan B. Anthony, John Bigelow, Edwin Booth, Frederick Douglass, Nathaniel Hawthorne, Herman Melville, H.L. Mencken, Franklin Roosevelt, Theodore Roosevelt, Augustus Saint-Gaudens, Margaret Sanger, Philip Schuyler, and Daniel Webster. Figures represented are mainly Americans. Many letters are to Anthony. Following the name file is a subject file consisting of miscellaneous autograph letters arranged by profession or institution. Also, two boxes of unsorted material, including photographs usually relating to individuals whose autographs are contained in the collection; an autograph fan; and a glass plate negative.","","","","","","","text","autographs","b12060513","","MssCol 115","","","","","","NYPW89-A286","19 linear feet (48 boxes)","","","",1,"http://digitalcollections.nypl.org/collections/ebe6f070-68ac-0130-5d3e-58d385a7b928"
"ff6d4320-6e30-0130-28f3-58d385a7bbd0",40674,"Expressions des plus exquis sentimens de nos grisettes. Recueillies et dessinées d'après nature, par Scheffer ...","","Scheffer, Jean Gabriel, 1797-1876",1800,1800,1899,"French","","Note: Lincoln Kirstein Collection.","Dance | Caricatures and cartoons | Prints","","France","19th century","","still image","lithographs","b12158312","","*MGZFV-Res. + 79-268","","","","","","","12 color plates. 33 cm.","","Chaillou-Potrelle","Paris",12,"http://digitalcollections.nypl.org/collections/ff6d4320-6e30-0130-28f3-58d385a7bbd0"
"8604f770-6ee1-0130-f554-58d385a7b928",40675,"Ancona world","","United Ancona Club",1910,1910,1938,"English","","General Note: ""Devoted exclusively to the interests of the Breeders of Ancona fowls"".","Poultry","","","","","text","Periodicals","b14989809","","VPTA (Ancona World)","","","","","","","28 v., 11 no. : ill. ; 24 cm.","","United Ancona Club","Franklinville, N.Y.",1,"http://digitalcollections.nypl.org/collections/8604f770-6ee1-0130-f554-58d385a7b928"
"618d3e70-8506-0130-874a-58d385a7b928",40736,"Isaaci Newtoni, equitis aurati, Opuscula mathematica, philosophica et philologica","Opuscula mathematica, philosophica et philologica.","Newton, Isaac, Sir, 1642-1727 | Castillon, Jean, 1708-1791 | Bousquet, Marc Michel, 1696-1762? | Papillon, Jean-Michel, 1698-1776 | Duflos, Claude-Augustin | Delamonce, Ferdinand, 1678-1753","1744",1744,"","Latin","","General Note: Title in red and black, with vignette.","Bible | Criticism, interpretation, etc. | Physics | Mathematics | Chronology | Prophecies","","","","","text | still image","Books","b13736211","","OEH (Newton, I. Isaaci Newtoni, equitis aurati)","","","","","","22260392","3 volumes ([8], xxviii, 420 pages, [30] folded leaves of plates; [2], vi, 423, [1] pages, [32] folded leaves of plates; vi, 566, [2] pages, [4] folded leaves of plates), illustrations, 25 cm","","Apud Marcum-Michaelem Bousquet & Socios","Lausannae | Genevae",1,"http://digitalcollections.nypl.org/collections/618d3e70-8506-0130-874a-58d385a7b928"
"9acfb240-850e-0130-4599-58d385a7b928",40738,"Traité des fluxions","","MacLaurin, Colin, 1698-1746 | Pezenas, P. (Esprit), 1692-1776","1749",1749,"","French","","","Calculus","","","","","text | still image","Mathematics | treatises","b13732516","","OHA (MacLaurin, C. Traité des Fluxions)","","","","","","12911416","2 v., folded leaves of plates : ill. ; 26 cm. (4to)","","C.A. Jombert","Paris",1,"http://digitalcollections.nypl.org/collections/9acfb240-850e-0130-4599-58d385a7b928"
"78eef7e0-8b49-0130-f563-58d385a7bbd0",40754,"Claire Clairmont manuscript material","","Clairmont, Clara Mary Jane, 1798-1879",1814,1814,1879,"English","The manuscript material by Claire Clairmont in the Pforzheimer Collection consists of writings and correspondence. The writings include: two holograph journals kept during her travels with the Shelleys; holograph notes and essays prepared for E. J. Trelawny, relating to Shelley and Byron; and an effusive book inscription to Captain Edward Silsbee, the Shelley enthusiast. The bulk of the correspondence is from 1847-1856, and includes reflections on her experiences with Byron and the Shelleys, and various matters of family interest. Correspondents include: Lord Byron, English poet; Antonia Clairmont, her sister-in-law; Edward John Trelawny, the writer and adventurer; and over half a dozen others.","","","Clairmont, Clara Mary Jane, 1798-1879","","","","text","","b16544512","","Pforz MS","","","","","","","63 items","","","",1,"http://digitalcollections.nypl.org/collections/78eef7e0-8b49-0130-f563-58d385a7bbd0"
"195462f0-8feb-0130-e172-58d385a7b928",40756,"Paul et Virginie","","Saint-Pierre, Bernardin de, 1737-1814 | Thouvenin, Joseph, 1791-1834 | Didot, Pierre, 1761-1853","1806",1806,"","French","","General Note: ""Liste des souscripteurs de cette édition,"" [6] p. at end.","Engraving, French | Engraving | Drawings | Charcoal drawings | Ink drawings","","France","18th century | 19th century","","still image | text","Literature | novels | illustrated books","b16833647","","Spencer Coll. French 1806++","","","","","","131737939","[4], xcii, 194, [6] p., plates : port., ill. (some col.) ; 51 cm.","","Impr. de P. Didot l'aîné","Paris",1,"http://digitalcollections.nypl.org/collections/195462f0-8feb-0130-e172-58d385a7b928"
"026347d0-964d-0130-f782-58d385a7bbd0",40764,"The enormous room","","Cummings, E. E. (Edward Estlin), 1894-1962 | Cudlip, William B., 1904-1988 | Boni & Liveright","1922",1922,"","English","","Note: Berg Coll. copy contains bookseller's label: ""Dennen's Book Shop, 37 E. Grand River Ave., Detroit, Michigan""--free endpaper.","World War, 1914-1918","","","","","text","Books","b14429082","","Berg Coll Cummings E56 1922","","","","","","","[3], vii, 9-271 p. ; 21 cm.","","Boni and Liveright","New York",1,"http://digitalcollections.nypl.org/collections/026347d0-964d-0130-f782-58d385a7bbd0"
"adaf3fc0-9887-0130-20d0-58d385a7bbd0",40765,"Architecture","","",1900,1900,1936,"English","","General Note: Monthly","Architecture","","","","","text | still image","Periodicals","b14064229","","3-MQA+ (Architecture)|","","","","","","1481875","v. ill., plates (part col.) plans, diagrs. 31-34 cm.","","C. Scribner's Sons [etc.]","New York",12,"http://digitalcollections.nypl.org/collections/adaf3fc0-9887-0130-20d0-58d385a7bbd0"
"a123ed80-9a3f-0130-3e73-58d385a7b928",40768,"Billy Rose Theatre Division posters","","","","","","","","","","","","","","still image","Posters","","","","","","","","","","","","","",5,"http://digitalcollections.nypl.org/collections/a123ed80-9a3f-0130-3e73-58d385a7b928"
"7afd6830-9bae-0130-4c40-58d385a7bbd0",40770,"Vancenza, or The dangers of credulity","Vancenza, or The dangers of credulity","Robinson, Mary, 1758-1800 | Tegg, Thomas, 1776-1845","1810",1810,"","English","Elvira's plans to marry the Prince are ruined when she discovers that she is his half-sister.","","Incest","","","","","text","Gothic fiction (Literary genre), English","b19320841","","Pforz (Gothic novellas) V 6","","","","","","","[5]-28 p., [2] leaves of plates : ill. ; 18 cm.","","Published by T. Tegg, 111, Cheapside","London",1,"http://digitalcollections.nypl.org/collections/7afd6830-9bae-0130-4c40-58d385a7bbd0"
"8f013d40-a528-0130-974e-58d385a7bbd0",40784,"Frank H. Pierce papers relating to the U.S.S. Monitor","","Pierce, Frank H. (Frank Hutches), 1931- | Monitor (Ironclad)",1862,1862,1900,"English","The collection consists of correspondence between Frank H. Pierce and others, a scrapbook, and a muster roll documenting the history and construction of the ironclad U.S.S. Monitor, its commander and crew, and its loss during the Battle of Hampton Roads against the C.S.S. Virginia (also known as the Merrimack or Merrimac) in 1862.","Biographical or Historical Data Note: Frank H. Pierce was a book collector and historian from Mount Carmel, Connecticut.","History | Naval operations","Monitor (Ironclad)","United States","Civil War, 1861-1865","","text","muster rolls | Scrapbooks","b19822886","","MssCol 2424","","","","","","","1.02 linear feet (3 boxes, 1 oversized folder)","","","",1,"http://digitalcollections.nypl.org/collections/8f013d40-a528-0130-974e-58d385a7bbd0"
"8f589e80-ae8e-0130-3a75-58d385a7b928",40792,"La relacion que dio Aluar nuñez cabeça de vaca de lo acaescido enlas Jndias enla armada donde yua por gouernador Pãphilo de narbaez, desde el año de veynte y siete hasta el año d'treynta y seys que boluio a Seuilla con tres de su compañia.","La relacion que dio Aluar nuñez cabeça de vaca de lo acaescido enlas Jndias enla armada donde yua por gouernador Pãphilo de narbaez, desde el año de veynte y siete hasta el año d'treynta y seys que boluio a Seuilla con tres de su compañia.","Núñez Cabeza de Vaca, Alvar, 16th cent.","1542",1542,"","Spanish","","Citation/References Note: Harrisse BAV 239","","","","","","text","Books","b14369801","","*KB 1542 (Núñez Cabeza de Vaca, A. Relacion que dio Aluar nuñez cabeça de vaca de lo acaescido enlas Jndias)","","","","","","","68 l. 19 cm. (4to.)","","Impresso por Augustin de paz y Juan Picardo, a costa de Juan pedro musetti mercader de libros, vezino de Medina del campo","Zamora",1,"http://digitalcollections.nypl.org/collections/8f589e80-ae8e-0130-3a75-58d385a7b928"
"94faf940-aeb7-0130-cd58-58d385a7b928",40794,"The book of hours of the Emperor Maximilian the First. Decorated by Albrecht Dürer ... and other artists [and] printed in 1513 by Johannes Schoensperger at Augsburg. Edited and with a detailed commentary by Walter L. Strauss","","Maximilian I, Holy Roman Emperor, 1459-1519 | Dürer, Albrecht, 1471-1528 | Strauss, Walter L.","1974",1974,"","Latin | English","This ed. consists of a reproduction of the 62 folios in the Staatsbibliothek, Munich, and the 57 folios preserved at the Bibliotheque Municipale, Besançon, with the lacking signatures substituted from the undecorated copy of the Prayer Book at the Oesterreichische Nationalbibliothek, Vienna.","Language Note: In Latin, with marginal translations and notes in English.","Books of hours | Illumination of books and manuscripts, German","","","","","text | still image","Reproduction","b10192779","","MDTD+ 74-2165","0913870013","","","","","","v, 344 p. illus. 31 cm.","","Abaris Books","New York",1,"http://digitalcollections.nypl.org/collections/94faf940-aeb7-0130-cd58-58d385a7b928"
"7334faa0-af74-0130-1b57-58d385a7b928",40798,"Randzeichnungen zu Goethe's Balladen und Romanzen","","Neureuther, Eugen Napoleon, 1806-1882 | Goethe, Johann Wolfgang von, 1749-1832",1829,1829,1839,"","","Note: Illustrated title pages.","","","","","","","Illustrations","b14017686","","MEM+ (Neureuther)(Neureuther, E. N. Randzeichnungen zu Goethe's Balladen und Romanzen)","","","","","","","5 v. in 1. : ill. ; 38 cm.","Marginal illustrations | Drawings","Cotta","München",1,"http://digitalcollections.nypl.org/collections/7334faa0-af74-0130-1b57-58d385a7b928"
"93022bb0-b0ec-0130-5e1d-58d385a7bbd0",40800,"Leaves of grass","","Whitman, Walt, 1819-1892","1860",1860,"","English","","Reproduction Note: ""Electrotyped at the Boston stereotype foundry. Printed by George C. Rand & Avery"" on verso of title-page.","","","","","","text","Books","","","[uncatalogued]","","","","","","","456 p. : port. ; 20 cm.","","Thayer and Eldridg","Boston",2,"http://digitalcollections.nypl.org/collections/93022bb0-b0ec-0130-5e1d-58d385a7bbd0"
"f4854310-b1da-0130-aec1-58d385a7b928",40803,"The penny magazine of the society for the diffusion of useful knowledge","","American Society for the Diffusion of Useful Knowledge",1832,1832,1845,"English","","General Note: Weekly.","","","","","","text | still image","Periodicals","b15083401","","*DA (Penny Magazine of the Society for the Diffusion of Useful Knowledge)","","","","","","","v. : ill. ; 20-29 cm.","","J. S. Redfield, Clinton Hall","New York",1,"http://digitalcollections.nypl.org/collections/f4854310-b1da-0130-aec1-58d385a7b928"
