"UUID","Database ID","Title","Alternative Title","Contributor","Date","Date Start","Date End","Language","Description","Note","Subject Topical","Subject Name","Subject Geographic","Subject Temporal","Subject Title","Resource Type","Genre","Identifier BNumber","Identifier Accession Number","Identifier Call Number","Identifier ISBN","Identifier ISSN","Identifier Interview ID","Identifier Postcard ID","Identifier LCCN","Identifier OCLC/RLIN","Physical Description Extent","Physical Description Form","Publisher","Place Of Publication","Number of Items","Digital Collections URL"
"14328ee0-a7a2-0131-2f25-58d385a7bbd0",41316,"Central and Eastern European Planning Board records","","Central and Eastern European Planning Board",1942,1942,1945,"","Collection consists of correspondence of Feliks Gross; minutes of the steering and other committees; reports relating to post-World War II planning and reconstruction in Eastern Europe; policy memoranda and research papers relating to the economic, social, and political problems of Poland in the postwar period; and financial and other papers. Correspondence is mainly of Gross and other Board members and staff. Topics include wartime conditions in Europe, plans for postwar reconstruction, and Board matters. Office records contain minutes, reports, notes, and printed matter. Administrative records include by-laws, budgets, financial statements, correspondence, and related items. Also, publications, reports, photographs, reproductions of drawings, caricatures of political figures, and newsclippings.","Biographical or Historical Data Note: The Board was founded in New York in January 1942 by representatives of the exiled governments of occupied Czechoslovakia, Greece, Poland, and Yugoslavia following their attendance at the International Labor Conference held in New York in November 1941. From 1942-1945 it conducted research and formulated plans for postwar reconstruction in the four countries, with the goal of forming a democratic central and eastern European federation. The countries financed the Board with their contributions, and were represented by government ministers: Jan Masaryk (alternating with Jaromir Necas), Czechoslovakia; Emanuel Tsouderos (replacing Aristides Dimitratos, Greece's original representative on the Board), Greece; Jan Stanczyk, Poland; and Sava N. Kosanovich, Yugoslavia. These representatives made up the General Steering Committee (chaired by Kosanovich), the Board's executive body. The Board also had committees on economics (with subcommittees on agriculture, finance and foreign trade, industry, and relief) and education. Feliks Gross was Secretary-General. Gross - lawyer, sociologist, political scientist, author of many books and articles, active in the labor movement in Poland, member of the Polish Socialist Party - was born in Poland in 1906, and came to the United States during the war.\n\nThe Board published the monthly journal New Europe; a monthly newsletter, Survey of Central and Eastern Europe, which reported on wartime conditions in the occupied countries; a pamphlet series; and a series of irregularly issued Documents and Reports. It also participated in institutes, conferences, and other educational forums on the topic of postwar reconstruction in central and Eastern Europe. Many of these were held at colleges and universities in the United States; Antioch College, Hofstra College, New York University, and the University of Wyoming are mentioned frequently.\n\nThe withdrawal Yugoslavia and Greece from the Board in August and September of 1943, respectively; the severance of relations between the Czech and Polish governments; and changes in the political climate which caused Gross to remark: ""... realities are against the ideas which were underlying the foundation of our organization"", (Gross to M. A. de Capriles, Acting Chief, Foreign Agents Registration Section, War Division, Department of Justice, August 3, 1945) all contributed to the closing down of the Board in the Fall of 1945.","","","","","","still image","","b12103184","","MssCol 501","","","","","","","","","","",5,"http://digitalcollections.nypl.org/collections/14328ee0-a7a2-0131-2f25-58d385a7bbd0"
"3b592540-ac73-0131-1e79-58d385a7b928",41330,"The Hotel monthly","","Willy, John",1893,1893,1962,"English","","Date/Sequential Designation Note: Library has: v. 5, no. 46-v. 54, no. 645, v. 58, no. 682-v. 59, no. 705 (1897-1946, 1950-51)","Bars (Drinking establishments)","","","","","text | still image","Periodicals","b15016071","","KBB (Hotel monthly)","","","","","","1680792","v. ill. (incl. port.) plans. 24 cm.","","J. Willy","Chicago",4,"http://digitalcollections.nypl.org/collections/3b592540-ac73-0131-1e79-58d385a7b928"
"5df86560-b298-0131-a5a3-58d385a7b928",41351,"Stead Collection","","Stead, Hiram",1672,1672,1932,"","","Biographical or Historical Data Note: Collector and theater-goer, Stead travelled through Great Britain collecting playbills, programs and other ephemera to document British theater history.","Theaters","","England","","","still image | text","Clippings | Prints | Programs | Correspondence","b11848412","","*T-Mss 1933-001","","","","","","","600 portfolios","","","",1,"http://digitalcollections.nypl.org/collections/5df86560-b298-0131-a5a3-58d385a7b928"
"f5e91e40-b2a4-0131-3725-58d385a7bbd0",41352,"Automobile digest and register","","",1915,1915,1918,"English","","Numbering Peculiarities Note: Issues for Feb. 20, 1915- also called: New ser., v.1, no. 7-","Automobiles -- United States -- Registers","","","","","text","Registers","b19337586","","3-TOL+ (Automobile digest and register)","","","","","","","v. : ill. ; 30 cm.","","Auto List and Addressing Co.","New York, N.Y.",7,"http://digitalcollections.nypl.org/collections/f5e91e40-b2a4-0131-3725-58d385a7bbd0"
"21dafbf0-be87-0131-c3c1-58d385a7b928",41371,"Commissioners' plan of Manhattan Island and report with related materials, 1811, 1935-1936","Randel map of 1811","Commissioners of Streets and Roads in the City of New-York | Clinton, DeWitt, 1769-1828 | De Witt, Simeon, 1756-1834 | Lydenberg, Harry Miller, 1874-1960 | Paltsits, Victor Hugo, 1867-1952 | Randel, John | Rutherfurd, John, 1760-1840 | Stokes, I. N. Phelps (Isaac Newton Phelps), 1867-1944 | Manhattan (New York, N.Y.). Office of the President","1811",1811,"","","John Randel, Jr. (1787-1865) was an American surveyor, cartographer and civil engineer.  He was secretary and chief surveyor for the commission responsible for laying out streets and roads in the City of New York, as appointed by an act of the New York State Legislature on April 3, 1807. Randel surveyed the island of Manhattan and is credited with creating the resulting map, or plan. The survey is considered the foundational master plan of New York City, superimposing a grid of 155 numbered streets and 12 avenues on the topography of the island to mark its future development northward. The manuscript plan, entitled ""A Map of the City of New York by the Commissioners appointed by an act of the Legislature passed April 3rd 1807,"" is dated March 22, 1811 and bears the signatures and seals of the three commissioners, Governeur Morris, Simeon De Witt, and John Rutherfurd, as attested by John Randel, Jr. and Archibald Campbell. It was signed by DeWitt Clinton, Mayor of New York City, on May 4, 1811. The plan is accompanied by the Commissioners' manuscript report containing remarks on the plan, which is similarly signed, dated and attested (13 p., bound). Also present is a New York Public Library scrapbook of correspondence and memoranda  relative to the transfer of the plan from the Office of the President of the Borough of Manhattan to the Library, 1935-1936, and its conservation treatment, description and display. It includes a negative photostat of the commissioners' report, as well as two full-size negative photostats of the plan, each mounted on cloth and folded in a pocket portfolio, showing its condition before and after treatment.","Publications About Described Materials Note: Researchers should consult The Greatest Grid: The Master Plan of Manhattan 1811-2011, Hilary Ballon, editor (New York: Columbia University Press, c2012), for an illustrated history of the survey, plan and report. The Commissioners' Plan of 1811 held at the Municipal Archives is reproduced in Fig. 8; the text of the report is transcribed on p. 40-42.","City planning -- New York (State) -- New York -- Maps, Manuscript | Streets -- New York (State) -- New York -- Maps, Manuscript","","Manhattan (New York, N.Y.) -- Maps, Manuscript | New York (N.Y.) -- Maps, Manuscript","","","cartographic","Maps","b20202060","","MssCol 605","","","","","","","","1 map (73 x 272 cm.) in oversize folder, 2 volumes in 1 slipcase.","","",1,"http://digitalcollections.nypl.org/collections/21dafbf0-be87-0131-c3c1-58d385a7b928"
"49e0c0e0-c4cb-0131-487b-58d385a7b928",41391,"TheInner Life","Inner life (Akron, Ohio)","",1931,1931,1938,"","","","Consciousness--Religious aspects | Consciousness--Periodicals | Self--Religious aspects | Spirituality--Periodicals | Occultism--Periodicals","","","","","text","Periodicals","b19599286","","YVA (Inner Life)","","","","","","","v. : ill.","","Sun Pub. Co.","Akron, Ohio",3,"http://digitalcollections.nypl.org/collections/49e0c0e0-c4cb-0131-487b-58d385a7b928"
"2c38a390-c4d1-0131-7c20-58d385a7b928",41392,"Tovey's official brewers' and maltsters' directory of the United States and Canada","","",1899,1899,1918,"English","","Note: title reads: Tovey's official brewers' ... directory of North and South America.","","","","","","","Directories","b15078493","","VTR (Tovey's official brewers' and maltsters' directory of the United States and Canada)","","","","","","","v. 32mo.","","","New York",10,"http://digitalcollections.nypl.org/collections/2c38a390-c4d1-0131-7c20-58d385a7b928"
"7d651de0-c4d6-0131-60b0-58d385a7b928",41393,"Brewers' guide for the United States, Canada and Mexico containing complete lists of brewers, maltsters and kindred trades","","",1896,1896,1898,"English","","","Brewing industry","","","","","text","Books | Directories","b15078486","","VTR (Brewers' guide for the United States, Canada and Mexico containing complete lists of brewers, maltsters and kindred trades)","","","","","","","v. 12mo.","","","Chicago",2,"http://digitalcollections.nypl.org/collections/7d651de0-c4d6-0131-60b0-58d385a7b928"
"08971380-c96b-0131-3f65-58d385a7bbd0",41412,"L'eloge de la folie","","Erasmus, Desiderius, d. 1536 | Gueudeville, Nicolas, ca. 1654-ca. 1721 | Holbein, Hans, 1497-1543 | Listrius, Gerardus","1728",1728,"","French","","Statement of Responsibility Note: L'eloge de la folie ... traduit par Mr. Gueudeville, avec les notes de Gerard Listre & les belles figures de Holbein ...","","","","","","text | still image","Books","b13998838","","MEM H723ee (Erasmus, D. Eloge de la folie. 1728)","","","","","","40733488","340 p. 16mo.","","F. l'Honore","Amsterdam",1,"http://digitalcollections.nypl.org/collections/08971380-c96b-0131-3f65-58d385a7bbd0"
"c22ec770-d3a7-0131-9036-58d385a7b928",41435,"Uocabulario / en lengua de / Mechua / can","Aqui comiença el Vocabulario enla Lengva Castellana Y Mechuacana","Gilberti, Maturino, 1498-1585","1559",1559,"","Central American Indian (Other) | Spanish","","Source of Acquisition Note: 544277.","Tarascan language | Indians -- Languages -- Tarascan","","","","","text","Dictionaries","b14615196","","*KE 1559 (Gilberti, M. Uocabulario / en lengua de / Mechua / can)","","","","","","","87 numb. l., 1 l. (blank) 180 numb. l., 1 l. 1 illus. 21 cm.","","Iuan Pablos Bressano","Mexico",1,"http://digitalcollections.nypl.org/collections/c22ec770-d3a7-0131-9036-58d385a7b928"
"b94282e0-d49d-0131-8d86-58d385a7bbd0",41436,"Ambassades mémorables de la Compagnie des Indes Orientales des Provinces Unies, vers les empereurs du Japon: Contenant plusieurs choses remarquables ... et deplus, la description des villes, bourgs, châteaux, forteresses, temples & autres bâtimens: des animaux, des plantes, montagnes, rivières, fonteines; des moeurs, coutumes, religions & habillemens des Japonois: ... Le tout enrichi de figures dessinées sur les lieux","","Montanus, Arnoldus, 1625?-1683","1680",1680,"","French | Dutch","","Note: Added t.-p., engraved.","","","Japan -- Description and travel -- Early works to 1800","","","still image","","b13036092","","BEV+ (Montanus, A. Ambassades mémorables)","","","","","","","[8], 227, [9]; 146, [6] p. illus., 25 fold. plates, fold. map. 36 cm.","","J. de Meurs","Amsterdam",1,"http://digitalcollections.nypl.org/collections/b94282e0-d49d-0131-8d86-58d385a7bbd0"
"ab394b60-d4bc-0131-8bd5-58d385a7bbd0",41437,"Works Progress Administration (WPA) Art","","United States. Works Progress Administration",1935,1935,1943,"","The Works Progress Administration (WPA) Collection consists of works on paper, primarily lithographs and etchings, but also drawings and paintings created during the years 1935-1943. The purpose of the WPA program was to create paying jobs for the unemployed at every skill level. The WPA allowed many artists to work full time on their craft for the first time. Students were able to learn new skills, while other artists served as mentors and continued to advance techniques and innovate -- especially in the printmaking field. Most works were produced at the Harlem Arts Community Center in New York City. The WPA provided sophisticated equipment that supported the development of printmaking. The African American artist Dox Thrash developed a new lithographic technique, the Carbonrundum print, which contributed to the popularity of printmaking in the United States. Images from the collection include black sharecroppers, city scenes, unemployment lines, laborers, children in parks, industry, and social protests. Others also deal with social and racial issues like poverty and lynching.","","African Americans","United States. Works Progress Administration","","","","still image","Prints","","PR numbers","","","","","","","","","","","",95,"http://digitalcollections.nypl.org/collections/ab394b60-d4bc-0131-8bd5-58d385a7bbd0"
"8d683590-d880-0131-e8a0-58d385a7b928",41438,"TheFeathered world","","",1889,1889,1939,"English","","Note: Library has: v. 1-101 (Jl. 1889-Nov. 10, 1939)(Incomplete)","Poultry--Periodicals","","","","","text | still image","Periodicals","b15000538","","VPTA+ (Feathered world)","","","","","","","v. illus. fol.","","","London",2,"http://digitalcollections.nypl.org/collections/8d683590-d880-0131-e8a0-58d385a7b928"
"e7120a80-dac5-0131-52be-58d385a7b928",41439,"Bradstreet's book of commercial ratings of bankers, merchants, manufacturers, etc., in the United States and the Dominion of Canada","","",1857,1857,1933,"English","","Date/Sequential Designation Note: Began with Aug. 1857; ceased with Mar. 1933?","Credit ratings -- United States -- Directories | Credit ratings -- Canada -- Directories","","United States -- Commerce -- Directories | Canada -- Commerce -- Directories","","","text","Directories","b19377721","","6-TLE+ (Bradstreet's commercial reports)","","","","","","","v. ; 37 cm.","","The Bradstreet Company","New York",2,"http://digitalcollections.nypl.org/collections/e7120a80-dac5-0131-52be-58d385a7b928"
"0bec87c0-deba-0131-afeb-58d385a7b928",41442,"Cleveland, Akron & Columbus Railway Company. Annual report of the president and directors to the stockholders","Report ... for the six months period ending June 30, 1889 No. 4 1889","Cleveland, Akron and Columbus Railway Company",1886,1886,1910,"English","","Note: Absorbed by: the Cleveland, Akron & Cincinnati Railway Company","Railroad companies -- Ohio -- Periodicals","","","","","text","","b15082171","","TPS (Cleveland, Akron & Columbus Railway Company. Annual report of the president and directors to the stockholders)","","","","","","","24 v.","","","Pittsburgh",1,"http://digitalcollections.nypl.org/collections/0bec87c0-deba-0131-afeb-58d385a7b928"
"1f5497c0-dee3-0131-b220-58d385a7bbd0",41444,"N.C.C.S","","National Catholic Community Service",1945,1945,1946,"","","Note: Monthly","World War, 1939-1945 -- War work -- National Catholic Community Service","","","","","text","","b14944566","","BZAA+ N278N (N.C.C.S)","","","","","","","v. illus. 19-31 cm.","","","Washington",1,"http://digitalcollections.nypl.org/collections/1f5497c0-dee3-0131-b220-58d385a7bbd0"
"18e48540-dee6-0131-3c58-58d385a7b928",41445,"Telegraph and telephone age","","",1893,1893,1953,"English","","Note: Library has: Vol. 12, no. 3 (Feb. 1893)-v. 71, no. 6 (June 1953) (incomplete).","Telecommunication -- Periodicals","","","","","text","Periodicals","b12365452","","TTA+ (Telegraph and telephone age)","","","","","","","v. illus. 4to.","","","New York",1,"http://digitalcollections.nypl.org/collections/18e48540-dee6-0131-3c58-58d385a7b928"
"19aa6be0-df9b-0131-db57-58d385a7bbd0",41446,"general history of China. Containing a geographical, historical, chronological, political and physical description of the empire of China, Chinese-Tartary, Corea, and Thibet. Including an exact and particular account of their customs, manners, ceremonies, religion, arts and sciences","","Du Halde, J.-B. (Jean-Baptiste), 1674-1743 | Brookes, R. (Richard), fl. 1721-1763","1741",1741,"","English | French","","Note: Tr. by Richard Brookes.","","","China | Tibet Autonomous Region (China) | Korea","","","text | still image","Books","b12492860","","BEL (Du Halde, J. B. General history of China)","","","","","","","4 v. fronts., plates (part fold.) ports., fold. maps. 20 cm.","","J. Watts","London",1,"http://digitalcollections.nypl.org/collections/19aa6be0-df9b-0131-db57-58d385a7bbd0"
"8dde1200-e82a-0131-5aea-58d385a7b928",41447,"Charles Lamb collection of papers","","Lamb, Charles, 1775-1834 | Allsop, Thomas, 1795-1880 | Bailey, John Eglington, 1840-1888 | Birrell, Augustine, 1850-1933 | Bishop, Cortlandt F. (Cortlandt Field), 1870-1935 | Bixby, William K. (William Keeney), 1857-1931 | Clawson, John L. (John Lewis), 1865-1933 | Coleridge, Samuel Taylor, 1772-1834 | De Quincey, Thomas, 1785-1859 | Hazlitt, Sarah Stoddart | Hogan, Francis Joseph, 1877-1944 | Hone, William, 1780-1842 | McClellan, William H. (William Hildrup), 1874-1951 | Hunt, Leigh, 1784-1859 | Lamb, Mary, 1764-1847 | Locker-Lampson, Frederick, 1821-1895 | May, John, 1748-1812 | Moxon, Edward, 1801-1858 | Payne, John Howard, 1791-1852 | Sala, George Augustus, 1828-1895 | Southey, Robert, 1774-1843 | Talfourd, Thomas Noon, Sir, 1795-1854 | Terry, Roderick T., 1849-1933 | Wilson, Walter, 1781-1847 | Wordsworth, William, 1770-1850 | Young, Owen D., 1874-1962",1797,1797,1934,"English","This is a synthetic collection consisting of manuscripts, correspondence, eleven undated commonplace books, an album dating from 1831 to 1843, financial documents, and pictorial works.","Note: Card catalog available.","","Lamb, Charles, 1775-1834","","","","text","Manuscripts | Correspondence","b15944300","","Berg Coll MSS Lamb","","","","","","","118 items","","","",1,"http://digitalcollections.nypl.org/collections/8dde1200-e82a-0131-5aea-58d385a7b928"
"0e81b7b0-e846-0131-9d7b-58d385a7b928",41449,"A serious comedy for trivial people","The importance of being earnest","Wilde, Oscar, 1854-1900","1894",1894,"","English","","Copy and Version Identification Note: Included in three notebooks of 90, 86 (4 leaves excised) and 112 (one leaf excised) leaves respectively; remaining leaves are blank, except for 5 leaves of vol. 3 which contain holograph drafts of passages from La sainte courtisane.","English drama | Tobacco in drama","","","","Wilde, Oscar, 1854-1900. Importance of being earnest","text","drama | plays | Manuscripts","b10641393","","Arents S 1534 no. 1","","","","","","NYPG804332081-B","3 v. ([70], [28], [84] l.) 22-24 cm.","","","",3,"http://digitalcollections.nypl.org/collections/0e81b7b0-e846-0131-9d7b-58d385a7b928"
"d428bb30-e84d-0131-4837-58d385a7bbd0",41451,"Free Circulating Libraries records","","Free Circulating Libraries | Aguilar Free Library. | New York Free Circulating Library",1880,1880,1905,"","The records of the various independent circulating libraries have been brought together to form Record Group 4, Free Circulating Libraries. These records cover the period prior to each library's consolidation with NYPL. The majority of the records in this collection are for the New York Free Circulating Library and the Aguilar Free Library. Only a few items exist for Cathedral, Harlem, Maimonides, New York Free Circulating Library for the Blind, and Tottenville Libraries.","Note: Forms part of the records of the New York Public Library which are described separately.","Libraries","Aguilar Free Library. | New York Free Circulating Library","Manhattan (New York, N.Y.) | Staten Island (New York, N.Y.)","","","text | still image","","b11524054","","MssArc RG4 4858","","","","","","","","24 linear feet (30 boxes)","","",1,"http://digitalcollections.nypl.org/collections/d428bb30-e84d-0131-4837-58d385a7bbd0"
"aa014690-ea84-0131-28c2-58d385a7bbd0",41452,"Maps used by General Butterfield on the battlefields of the Civil War, 1861-1865","","Butterfield, Daniel, 1831-1901",1861,1861,1865,"","","Source of Acquisition Note: Gift?; widow of Daniel Butterfield?","United States -- History -- Civil War, 1861-1865 -- Maps","","Southern States -- Maps","","","cartographic","Maps | Manuscript maps.","b20232841","","","","","","","","","","71 maps","","",3,"http://digitalcollections.nypl.org/collections/aa014690-ea84-0131-28c2-58d385a7bbd0"
"35b2ebd0-ee8e-0131-d2a6-58d385a7b928",41454,"Soldados de la memoria: Imágenes y hombres de la Guerra del Paraguay","","Cuarterolo, Miguel Angel","2000",2000,"","Spanish","","Bibliography, etc. Note: Includes bibliographical references (p. 160-163).","Paraguayan War, 1865-1870 | Paraguayan War, 1865-1870 -- Pictorial works","","","","","still image | text","Books | Pictorial works","b14989993","","JHE 01-167","9504904599","","","","","","165 p. : ill. (some col.), 1 map ; 24 cm.","","Planeta","Buenos Aires",1,"http://digitalcollections.nypl.org/collections/35b2ebd0-ee8e-0131-d2a6-58d385a7b928"
"209c7020-f0c7-0131-1827-58d385a7b928",41458,"Who's who among the colored Baptists of the United States. Vol. 1","","Bacote, Samuel William","1913",1913,"","","","","","","","","","text","","b19724917","","Sc Rare 920-B (Bacote, S. W. Who's who among the colored Baptists)","","","","","","","","","Franklin Hudson Publishing Company","Kansas City, Missouri",1,"http://digitalcollections.nypl.org/collections/209c7020-f0c7-0131-1827-58d385a7b928"
"4dde8b10-f31a-0131-0d2a-58d385a7b928",41460,"American student of art","","Art Students League (New York, N.Y.)","1906",1906,"","English","","Note: Monthly (Oct.-July)","Art -- Periodicals","","","","","still image","","b15265482","","3-MAA (American Student of Art)","","","","","","","v. 8vo.","","","New York",5,"http://digitalcollections.nypl.org/collections/4dde8b10-f31a-0131-0d2a-58d385a7b928"
"4c007ce0-f325-0131-daf5-58d385a7b928",41461,"Photographic facsimiles of the remains of the Epistles of Clement of Rome, made from the unique copy preserved in the Codex alexandrinus","","Clement I, Pope | Madden, Frederic, 1801-1873 | British Museum. Dept. of Manuscripts","1856",1856,"","English","","","","","","","Bible. Greek. Manuscripts. Codex alexandrinus | Codex Alexandrinus (Biblical manuscript)","still image","Facsimiles","b13951765","","MFY+ 96-8090","","","","","","","iv p., (22 ℓ.)","","Published by order of the Trustees of the British museum","London",1,"http://digitalcollections.nypl.org/collections/4c007ce0-f325-0131-daf5-58d385a7b928"
"00767000-f4d5-0131-3d91-58d385a7b928",41464,"Thejungle book","","Kipling, Rudyard","1894",1894,"","English","","","Animals--Fiction","","","","","","","","","Berg Coll.","","","","","","","","","Macmillan","London | New York",2,"http://digitalcollections.nypl.org/collections/00767000-f4d5-0131-3d91-58d385a7b928"
"dc8ce110-f4d5-0131-8223-58d385a7b928",41465,"Thesecond jungle book","","Kipling, Rudyard | Kipling, John Lockwood, 1837-1911","1895",1895,"","English","","","Animals--Fiction","","","","","","","","","Berg Coll.","","","","","","","","","Macmillan","London | New York",2,"http://digitalcollections.nypl.org/collections/dc8ce110-f4d5-0131-8223-58d385a7b928"
"13180ce0-f662-0131-fb89-58d385a7b928",41468,"William Sawrey Gilpin Prints","","Gilpin, William, 1813-1894","","","","","","","","","","","","still image","Prints","","","","","","","","","","","","","",5,"http://digitalcollections.nypl.org/collections/13180ce0-f662-0131-fb89-58d385a7b928"
"aa1795e0-f8c5-0131-7156-58d385a7b928",41470,"Charivari: direction Politique, Litteraire et Artistique","","Philipon, Charles, 1800-1862 | Daumier, Honoré, 1808-1879",1832,1832,1915,"French","","Numbering Peculiarities Note: Vol. 1 includes a preliminary number, ""1. année, no. 00, lundi 1832"".","French newspapers -- France -- Paris","","Paris (France) -- Newspapers","","","still image","Periodicals | French periodicals","b19589481","","*DM++ (Charivari)","","","","","","","84 v. : ill. ; 31-44 cm.","","","Paris",2,"http://digitalcollections.nypl.org/collections/aa1795e0-f8c5-0131-7156-58d385a7b928"
"a51faac0-fa3d-0131-926d-58d385a7bbd0",41471,"Die Locomotive","Locomotive (Philadelphia, Pa.)","",1853,1853,1854,"","","Numbering Peculiarities Note: Also called No. 1-52.","","","","","","text","Periodicals","b15100274","","*DF (Locomotive)","","","","","","","2 v. : ill. ; 29 cm.","","Strodtmann & Lorey","Philadelphia",2,"http://digitalcollections.nypl.org/collections/a51faac0-fa3d-0131-926d-58d385a7bbd0"
"0c9580b0-ffd3-0131-0c57-58d385a7b928",41477,"Souvenir album of China: including four hundred and fifty original photographs","","Gammon, Charles F.","1908",1908,"","English","","Statement of Responsibility Note: by Charles F. Gammon.","","","China | Description and travel","","","still image","Pictorial works","b12500655","","BEM (Gammon, C. F. Souvenir album of China)","","","","","","","101 p. illus., ports. 22 x 29 cm.","Photomechanical prints","Denniston & Sullivan","Shanghai",3,"http://digitalcollections.nypl.org/collections/0c9580b0-ffd3-0131-0c57-58d385a7b928"
"967455b0-0074-0132-8ff4-58d385a7bbd0",41478,"Montezuma, the serf; or, The revolt of the Mexitili: the tale of the last days of the Aztec dynasty","","Igraham, Joseph Holt, 1809-1860 | Montezuma II, Emperor of Mexico, ca. 1480-1520","1845",1845,"","English","","Statement of Responsibility Note: by the author of 'Lafitte', 'Kyd', 'Burton', 'The quadroone'.","Aztecs--Fiction","Montezuma II, Emperor of Mexico, ca. 1480-1520","","","","text","","b13157664","","NCW (Ingraham, J. H. Montezuma)","","","","","","","2 v. in 1 ; 23 cm.","","H.L. Williams","Boston",1,"http://digitalcollections.nypl.org/collections/967455b0-0074-0132-8ff4-58d385a7bbd0"
"d5a8ff80-0080-0132-7baa-58d385a7bbd0",41479,"war between the United States and Mexico illustrated: embracing pictorial drawings of all the principal conflicts","","Kendall, Geo. Wilkins (George Wilkins), 1809-1867 | Nebel, Carl","1851",1851,"","English","","Note: In portfolio.","Mexican War, 1846-1848 -- Campaigns","","","","","text","Pictorial works","b12714613","","IIN+++ (Kendall, G. W. War between the United States and Mexico)","","","","","","","iv, 52 p. 12 col. pl. 39 cm.","","D. Appleton & company; [etc., etc.]","New York",1,"http://digitalcollections.nypl.org/collections/d5a8ff80-0080-0132-7baa-58d385a7bbd0"
"43e001e0-0082-0132-7faf-58d385a7b928",41480,"Destableaux graphiques et des cartes figuratives","","Minard, Charles Joseph.","1861",1861,"","French","","","Statistics--Graphic methods","","","","","still image","Statistics","b14252713","","SB+ p.v. 95, no. 9","","","","","","","7 p. map, diagrs. fol.","","","Paris",1,"http://digitalcollections.nypl.org/collections/43e001e0-0082-0132-7faf-58d385a7b928"
"535459f0-0156-0132-1f6c-58d385a7b928",41483,"Queen's empire: a pictorial and descriptive record illustrated from photographs","","Arnold-Forster, H. O. (Hugh Oakeley), 1855-1909 | Queen of Great Britain, Victoria, 1819-1901","1897",1897,"","English","","Note: P. 1-288 are full page illus. with explanatory notes.","","Queen of Great Britain, Victoria, 1819-1901","Great Britain -- Colonies","","","text","Pictorial works","b12577201","","CX (Arnold-Foster, H. O. Queen's empire)","","","","","","","288 p. : chiefly ill. ; 24 x 31 cm.","","Cassell","London",1,"http://digitalcollections.nypl.org/collections/535459f0-0156-0132-1f6c-58d385a7b928"
"6957ad10-0494-0132-7e41-58d385a7bbd0",41484,"Emily Dickinson. 2 A.L.S. to Benjamin Kimball","","Dickinson, Emily, 1830-1886","1885",1885,"","","","General Note: With manuscript poem ""Though the great waters sleep.""","","","","","","text","","","","Berg Coll (Dickinson, E.)","","","","","","","","","","",2,"http://digitalcollections.nypl.org/collections/6957ad10-0494-0132-7e41-58d385a7bbd0"
"7152a310-05fc-0132-3e29-58d385a7b928",41486,"Pictorial times","Pictorial times (London, Eng.)","",1843,1843,1848,"English","","Note: Description based on: Apr. 28, 1848; title from caption.","English periodicals","","","","","still image | text","Periodicals | Illustrated periodicals","b15084602","","*DA+ (Pictorial times)","","","","","","","v. : ill. ; 42 cm.","","s.n.","London",1,"http://digitalcollections.nypl.org/collections/7152a310-05fc-0132-3e29-58d385a7b928"
"50d82870-0622-0132-5da4-58d385a7b928",41488,"American Society of American Magicians Monthly","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,"http://digitalcollections.nypl.org/collections/50d82870-0622-0132-5da4-58d385a7b928"
"ba4b55d0-09f3-0132-b7a6-58d385a7b928",41493,"The paradise of childhood: a manual for self-instruction in Friedrich Froebel's educational principles, and a practical guide to kinder-gartners","","Wiebé, Edward | Fröbel, Friedrich, 1782-1852","1869",1869,"","English","","General Note: ""With seventy-four plates of illustrations.""","Kindergarten","Fröbel, Friedrich, 1782-1852","","","","text | still image","Handbooks, manuals, etc.","b13391553","","SSK+ (Wiebé, E. Paradise of childhood)","","","","","","","iv, [5]-76 p. LXXIV pl. 27 cm.","","M. Bradley & Company","Springfield, Mass",1,"http://digitalcollections.nypl.org/collections/ba4b55d0-09f3-0132-b7a6-58d385a7b928"
